OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount,EmployeeID
11090,1841,43,2025-09-24,2,95.22,39
11091,1696,28,2026-07-17,2,106.26,8
11092,1015,45,2024-06-07,5,225.35,22
11093,1586,21,2024-11-15,4,51.36,30
11094,1835,20,2024-12-15,1,45.17,21
11095,409,7,2025-02-14,4,133.36,37
11096,1716,31,2025-04-13,1,17.66,7
11097,571,43,2024-01-10,1,47.61,4
11098,264,6,2024-03-13,2,45.3,12
11099,248,36,2025-12-07,2,66.58,20
11100,478,49,2024-10-16,3,132.54,5
11101,221,3,2024-04-14,2,100.2,32
11102,1744,7,2024-06-29,1,33.34,26
11103,1964,22,2023-10-08,5,186.6,7
11104,815,17,2024-04-30,1,23.88,9
11105,955,39,2024-07-29,4,208.88,6
11106,200,2,2023-12-11,1,53.74,23
11107,1829,6,2026-02-23,5,113.25,3
11108,818,41,2026-04-14,3,171.93,29
11109,1949,15,2025-12-03,3,105.06,10
11110,1428,13,2024-12-02,1,17.46,26
11111,1881,33,2025-06-14,3,71.46,27
11112,882,30,2026-08-15,1,44.18,32
11113,664,36,2024-10-29,4,133.16,18
11114,540,40,2024-08-31,3,100.89,36
11115,1199,22,2024-07-03,2,74.64,31
11116,618,9,2026-03-12,2,45.2,13
11117,1989,1,2024-11-07,2,103.54,29
11118,308,9,2024-10-16,2,45.2,37
11119,752,25,2026-08-11,2,69.06,28
11120,1898,2,2025-04-03,3,161.22,4
11121,1073,11,2024-05-17,3,41.97,9
11122,21,5,2025-07-08,2,108.46,19
11123,744,45,2026-03-17,4,180.28,25
11124,1902,21,2025-11-13,3,38.52,22
11125,925,4,2026-05-18,5,239.1,23
11126,838,45,2026-04-25,2,90.14,37
11127,1543,43,2024-03-29,4,190.44,38
11128,154,1,2024-07-25,1,51.77,17
11129,1849,10,2024-03-11,2,104.3,6
11130,724,8,2024-08-30,3,53.79,16
11131,364,42,2026-08-12,3,79.23,35
11132,1596,16,2026-01-30,1,57.25,13
11133,144,48,2024-12-07,1,14.27,33
11134,1880,15,2024-07-19,3,105.06,40
11135,278,26,2026-05-16,5,273.2,36
11136,1415,24,2024-08-08,2,50.54,11
11137,308,8,2024-10-09,3,53.79,36
11138,1408,24,2026-06-05,1,25.27,17
11139,712,43,2025-10-30,1,47.61,15
11140,411,50,2024-11-04,5,93.9,3
11141,1781,39,2026-02-02,3,156.66,16
11142,861,31,2025-03-31,1,17.66,29
11143,750,18,2025-01-13,5,187.95,36
11144,141,30,2024-01-27,4,176.72,22
11145,1826,24,2025-01-03,1,25.27,32
11146,113,10,2025-06-16,5,260.75,24
11147,354,31,2024-11-09,4,70.64,21
11148,475,26,2024-12-04,1,54.64,13
11149,1457,25,2026-07-16,1,34.53,13
11150,1643,28,2025-02-26,3,159.39,10
11151,1081,7,2025-09-23,4,133.36,40
11152,308,7,2024-05-24,3,100.02,25
11153,1429,22,2023-10-31,5,186.6,28
11154,1240,29,2024-07-13,1,40.3,26
11155,1045,34,2023-12-28,4,147.56,23
11156,1707,45,2025-12-21,3,135.21,7
11157,1826,20,2024-01-07,2,90.34,16
11158,1610,44,2024-09-15,3,69.33,8
11159,302,36,2026-02-28,3,99.87,10
11160,906,26,2024-06-25,5,273.2,19
11161,1784,45,2025-09-19,1,45.07,39
11162,857,46,2026-01-13,2,63.54,36
11163,1627,39,2025-05-13,5,261.1,15
11164,316,39,2026-04-04,1,52.22,9
11165,681,20,2024-12-07,2,90.34,33
11166,346,49,2024-06-29,2,88.36,31
11167,1888,50,2023-12-03,3,56.34,6
11168,474,39,2025-11-03,3,156.66,27
11169,1761,8,2023-11-11,4,71.72,33
11170,769,27,2026-03-29,5,112.5,18
11171,875,36,2026-05-31,2,66.58,4
11172,1659,14,2026-01-05,2,104.58,19
11173,939,18,2026-08-02,2,75.18,26
11174,510,47,2024-02-19,2,100.54,13
11175,453,34,2025-03-03,3,110.67,20
11176,1535,12,2026-05-26,2,41.32,7
11177,676,22,2026-08-25,2,74.64,27
11178,1618,24,2024-04-29,2,50.54,26
11179,822,28,2025-02-21,5,265.65,21
11180,377,32,2026-08-07,3,93.15,7
11181,422,2,2024-07-09,3,161.22,5
11182,1030,39,2025-11-19,5,261.1,32
11183,336,2,2023-10-15,4,214.96,30
11184,1868,27,2026-05-20,5,112.5,13
11185,1246,39,2023-11-10,1,52.22,13
11186,1205,45,2025-07-11,2,90.14,19
11187,1390,8,2025-04-12,2,35.86,26
11188,198,20,2025-02-07,3,135.51,20
11189,966,21,2026-03-29,2,25.68,28
11190,333,14,2026-01-25,5,261.45,33
11191,1045,23,2025-07-25,3,91.56,33
11192,1936,38,2024-02-24,5,98.15,5
11193,1931,40,2023-09-23,3,100.89,19
11194,1452,19,2023-10-17,4,205.32,35
11195,1387,26,2026-06-08,5,273.2,38
11196,527,30,2026-06-21,3,132.54,3
11197,346,38,2025-04-06,4,78.52,21
11198,939,15,2025-10-08,4,140.08,2
11199,466,10,2024-12-18,1,52.15,30
11200,1358,20,2025-09-19,4,180.68,18
11201,1105,38,2024-02-05,3,58.89,38
11202,1681,28,2023-12-31,2,106.26,10
11203,1648,21,2026-04-01,1,12.84,15
11204,1024,17,2024-10-10,3,71.64,3
11205,1567,30,2024-08-15,2,88.36,25
11206,1671,19,2024-04-06,5,256.65,37
11207,1829,12,2024-08-08,2,41.32,24
11208,723,24,2025-11-12,2,50.54,25
11209,1459,45,2026-04-15,5,225.35,7
11210,257,47,2025-12-11,5,251.35,8
11211,1374,6,2026-02-09,1,22.65,22
11212,485,6,2025-08-31,2,45.3,6
11213,363,4,2025-05-10,5,239.1,39
11214,1112,11,2026-04-24,4,55.96,15
11215,1963,15,2023-11-24,3,105.06,33
11216,920,35,2025-03-22,5,79.7,22
11217,340,43,2026-08-09,4,190.44,36
11218,780,39,2026-06-06,1,52.22,16
11219,151,11,2025-05-20,1,13.99,6
11220,983,29,2026-06-01,3,120.9,3
11221,1478,10,2026-06-16,2,104.3,25
11222,1364,39,2023-10-13,1,52.22,11
11223,150,19,2026-03-19,4,205.32,11
11224,982,25,2026-04-08,4,138.12,1
11225,1760,23,2026-04-17,4,122.08,10
11226,241,27,2023-11-29,1,22.5,23
11227,453,41,2025-07-05,2,114.62,12
11228,1437,11,2024-05-05,2,27.98,3
11229,1186,24,2023-12-05,5,126.35,12
11230,637,14,2025-09-17,3,156.87,11
11231,784,48,2025-09-23,2,28.54,20
11232,1712,43,2024-04-08,3,142.83,30
11233,291,1,2024-07-07,5,258.85,28
11234,1084,21,2024-05-08,5,64.2,5
11235,998,27,2024-08-28,2,45.0,7
11236,322,15,2025-08-18,3,105.06,38
11237,1516,38,2024-01-16,5,98.15,20
11238,1852,32,2025-07-12,2,62.1,28
11239,1403,25,2026-05-08,2,69.06,1
11240,439,21,2025-11-23,2,25.68,7
11241,811,9,2026-08-04,1,22.6,2
11242,1180,35,2024-11-04,2,31.88,40
11243,626,25,2024-08-23,5,172.65,20
11244,1003,5,2025-07-26,3,162.69,23
11245,917,19,2026-07-03,5,256.65,31
11246,280,33,2024-10-07,4,95.28,9
11247,496,21,2025-11-16,3,38.52,3
11248,1150,26,2024-02-28,5,273.2,1
11249,220,27,2026-08-24,4,90.0,1
11250,274,22,2023-12-13,5,186.6,32
11251,223,49,2026-08-26,1,44.18,40
11252,1852,47,2025-03-24,5,251.35,1
11253,1183,9,2024-08-08,1,22.6,9
11254,172,19,2024-04-28,2,102.66,5
11255,286,3,2026-02-17,5,250.5,32
11256,1912,18,2023-10-09,1,37.59,21
11257,333,29,2024-11-01,2,80.6,14
11258,451,29,2024-09-11,4,161.2,40
11259,1846,12,2026-03-08,2,41.32,25
11260,1314,23,2024-04-12,5,152.6,10
11261,1082,22,2026-08-09,4,149.28,36
11262,1344,35,2023-11-21,4,63.76,8
11263,1798,37,2026-04-25,3,54.06,21
11264,1919,37,2025-10-25,3,54.06,24
11265,811,23,2026-08-22,1,30.52,10
11266,1790,47,2024-09-08,1,50.27,5
11267,463,45,2024-01-06,5,225.35,30
11268,638,33,2025-05-26,1,23.82,39
11269,387,16,2024-12-25,5,286.25,6
11270,231,29,2024-11-06,3,120.9,25
11271,1616,22,2024-04-15,2,74.64,12
11272,769,8,2025-06-06,2,35.86,28
11273,140,16,2024-09-06,4,229.0,16
11274,1251,4,2026-02-03,2,95.64,22
11275,173,8,2026-08-10,1,17.93,19
11276,1880,15,2024-06-10,4,140.08,10
11277,1034,45,2024-05-05,4,180.28,16
11278,19,38,2026-01-15,3,58.89,32
11279,1212,42,2026-08-18,2,52.82,2
11280,666,45,2025-09-26,2,90.14,28
11281,934,42,2025-08-06,1,26.41,8
11282,1171,3,2026-05-11,5,250.5,14
11283,648,32,2023-11-03,4,124.2,37
11284,1221,38,2025-09-17,5,98.15,2
11285,1869,23,2026-06-06,4,122.08,9
11286,416,1,2025-05-12,3,155.31,5
11287,660,8,2026-01-07,4,71.72,14
11288,885,20,2024-03-05,3,135.51,22
11289,295,6,2025-12-21,5,113.25,32
11290,258,33,2024-11-30,4,95.28,15
11291,855,36,2023-12-15,4,133.16,13
11292,1596,47,2024-05-26,5,251.35,37
11293,1651,13,2026-01-08,4,69.84,11
11294,1865,24,2025-12-16,4,101.08,24
11295,240,23,2025-06-19,5,152.6,18
11296,1412,24,2025-03-31,5,126.35,19
11297,165,26,2024-02-04,4,218.56,21
11298,1655,20,2023-11-08,1,45.17,29
11299,320,34,2026-03-29,1,36.89,28
11300,1434,30,2024-04-25,3,132.54,33
11301,94,23,2026-04-27,4,122.08,31
11302,1603,19,2024-07-02,4,205.32,23
11303,854,10,2026-02-08,2,104.3,28
11304,330,23,2025-02-16,1,30.52,39
11305,1706,18,2025-09-19,3,112.77,18
11306,128,49,2026-08-07,4,176.72,25
11307,1282,36,2024-12-23,3,99.87,5
11308,134,23,2025-01-17,5,152.6,27
11309,235,5,2024-10-31,5,271.15,3
11310,807,25,2024-06-03,3,103.59,3
11311,758,15,2025-02-05,4,140.08,20
11312,311,21,2024-09-06,2,25.68,11
11313,1527,47,2023-10-16,4,201.08,40
11314,93,41,2025-11-21,5,286.55,15
11315,645,16,2023-10-25,1,57.25,29
11316,1538,2,2025-06-24,5,268.7,1
11317,820,12,2024-12-15,5,103.3,26
11318,703,46,2024-02-10,4,127.08,30
11319,596,48,2024-11-20,4,57.08,16
11320,1779,43,2023-10-20,5,238.05,34
11321,1487,19,2026-08-13,3,153.99,23
11322,1486,10,2025-04-27,2,104.3,31
11323,1293,3,2025-04-21,1,50.1,36
11324,1664,14,2025-10-03,4,209.16,35
11325,1080,30,2024-06-22,4,176.72,14
11326,4,39,2025-08-13,2,104.44,20
11327,1023,43,2026-05-08,4,190.44,16
11328,517,39,2023-11-30,4,208.88,29
11329,693,32,2025-09-24,4,124.2,2
11330,1367,32,2024-11-03,5,155.25,4
11331,1640,17,2026-08-08,4,95.52,33
11332,1845,13,2024-05-29,1,17.46,15
11333,1563,18,2026-02-08,4,150.36,28
11334,146,14,2024-11-30,5,261.45,19
11335,874,21,2024-01-20,4,51.36,7
11336,1885,13,2024-07-24,4,69.84,15
11337,1657,29,2024-11-03,4,161.2,34
11338,1291,49,2026-03-03,2,88.36,17
11339,1232,2,2026-01-01,5,268.7,36
11340,999,3,2023-11-24,1,50.1,23
11341,1137,49,2023-09-23,4,176.72,2
11342,651,2,2024-09-28,4,214.96,11
11343,293,36,2024-10-18,5,166.45,32
11344,101,2,2024-09-20,2,107.48,7
11345,773,33,2025-10-10,2,47.64,10
11346,975,44,2024-05-22,4,92.44,14
11347,1870,2,2024-02-24,4,214.96,5
11348,757,10,2026-04-15,2,104.3,24
11349,1543,30,2024-07-16,1,44.18,33
11350,1670,32,2023-09-22,2,62.1,34
11351,1314,36,2023-10-28,5,166.45,13
11352,1535,20,2025-10-18,4,180.68,34
11353,1869,8,2026-09-07,1,17.93,35
11354,1454,13,2026-09-05,2,34.92,6
11355,162,10,2024-02-24,3,156.45,26
11356,1396,26,2026-03-24,5,273.2,7
11357,1313,37,2025-04-03,3,54.06,21
11358,1752,47,2024-02-09,2,100.54,26
11359,635,12,2026-01-24,5,103.3,26
11360,511,21,2024-05-22,3,38.52,15
11361,1956,28,2025-10-25,1,53.13,13
11362,1298,45,2026-01-09,3,135.21,28
11363,1796,33,2026-01-07,2,47.64,2
11364,304,3,2024-11-01,2,100.2,8
11365,335,11,2023-10-05,4,55.96,13
11366,1248,9,2026-07-10,1,22.6,29
11367,346,13,2025-04-24,2,34.92,26
11368,896,31,2025-01-17,2,35.32,31
11369,1993,5,2026-07-03,2,108.46,37
11370,461,6,2026-07-02,3,67.95,13
11371,1339,37,2026-07-20,5,90.1,39
11372,1539,46,2024-02-26,5,158.85,31
11373,1672,40,2024-02-24,1,33.63,15
11374,1817,23,2026-08-17,4,122.08,13
11375,1911,46,2023-09-10,2,63.54,35
11376,1789,23,2023-09-29,5,152.6,23
11377,118,5,2023-11-18,2,108.46,13
11378,1651,1,2023-10-01,2,103.54,12
11379,1615,10,2025-08-02,4,208.6,23
11380,905,10,2023-11-20,5,260.75,7
11381,518,34,2024-11-11,3,110.67,17
11382,1013,23,2026-03-19,2,61.04,26
11383,1425,21,2025-03-10,1,12.84,25
11384,562,34,2025-05-19,2,73.78,9
11385,931,37,2024-09-26,3,54.06,12
11386,845,49,2025-11-03,2,88.36,40
11387,1809,15,2024-07-30,5,175.1,14
11388,1838,18,2024-02-07,5,187.95,35
11389,1316,12,2026-04-10,2,41.32,31
11390,913,25,2025-11-05,5,172.65,40
11391,1443,17,2024-10-14,3,71.64,31
11392,823,20,2025-08-21,4,180.68,16
11393,1992,35,2025-11-29,4,63.76,33
11394,1922,26,2025-11-05,4,218.56,33
11395,730,13,2025-06-25,5,87.3,39
11396,1473,3,2026-06-21,5,250.5,40
11397,1622,48,2026-07-31,2,28.54,40
11398,1143,4,2026-03-27,1,47.82,22
11399,1130,13,2026-04-21,1,17.46,17
11400,1958,39,2024-07-27,5,261.1,19
11401,878,31,2023-11-01,5,88.3,5
11402,1354,11,2024-11-14,4,55.96,21
11403,570,10,2026-02-04,1,52.15,37
11404,315,18,2025-11-18,3,112.77,2
11405,893,5,2024-06-30,1,54.23,2
11406,944,46,2026-03-23,1,31.77,9
11407,1315,24,2025-07-01,1,25.27,40
11408,1376,8,2024-03-04,2,35.86,23
11409,1001,47,2024-11-08,3,150.81,3
11410,250,32,2024-07-01,2,62.1,23
11411,1909,22,2025-02-21,5,186.6,3
11412,734,14,2023-09-25,3,156.87,9
11413,187,50,2026-08-26,5,93.9,4
11414,1011,16,2023-09-22,1,57.25,9
11415,489,32,2025-05-02,3,93.15,31
11416,1541,44,2024-10-23,3,69.33,19
11417,1853,11,2025-02-25,2,27.98,18
11418,1395,32,2026-03-16,4,124.2,9
11419,1994,10,2024-09-24,2,104.3,28
11420,1536,14,2025-10-28,5,261.45,28
11421,7,1,2026-03-07,3,155.31,40
11422,1566,21,2024-07-19,3,38.52,25
11423,1017,48,2024-01-17,4,57.08,34
11424,1976,15,2025-05-14,5,175.1,8
11425,540,50,2023-12-14,4,75.12,31
11426,1990,50,2026-08-22,2,37.56,8
11427,1823,35,2026-05-30,3,47.82,40
11428,441,21,2026-03-05,1,12.84,20
11429,1857,27,2025-07-19,2,45.0,36
11430,1230,20,2024-11-05,3,135.51,25
11431,1313,29,2024-01-11,4,161.2,12
11432,1610,32,2025-01-14,5,155.25,34
11433,838,44,2025-07-30,4,92.44,19
11434,916,28,2023-09-14,5,265.65,7
11435,991,10,2026-07-02,5,260.75,16
11436,1568,39,2026-07-08,3,156.66,22
11437,1683,50,2024-06-03,2,37.56,11
11438,660,35,2024-08-16,1,15.94,6
11439,837,43,2026-09-06,3,142.83,12
11440,40,43,2026-03-10,4,190.44,6
11441,1548,16,2025-06-13,5,286.25,15
11442,1026,49,2023-12-12,4,176.72,39
11443,393,28,2025-12-09,3,159.39,40
11444,789,47,2023-11-19,5,251.35,35
11445,76,33,2026-04-28,4,95.28,19
11446,478,1,2025-03-13,3,155.31,3
11447,1043,5,2026-02-18,2,108.46,24
11448,972,34,2026-05-31,2,73.78,25
11449,1240,27,2026-02-02,3,67.5,4
11450,418,16,2025-06-19,5,286.25,36
11451,934,28,2025-06-09,3,159.39,21
11452,723,35,2023-10-06,3,47.82,7
11453,1239,14,2025-06-24,3,156.87,24
11454,1539,48,2026-02-13,1,14.27,10
11455,96,23,2024-08-21,5,152.6,36
11456,1725,25,2024-02-13,1,34.53,39
11457,1666,47,2023-10-05,3,150.81,21
11458,129,42,2026-03-08,1,26.41,5
11459,671,32,2026-03-04,2,62.1,24
11460,593,42,2023-11-20,4,105.64,19
11461,633,17,2023-10-02,2,47.76,6
11462,849,28,2024-11-04,5,265.65,9
11463,1400,48,2024-01-12,2,28.54,3
11464,1912,48,2025-02-04,5,71.35,22
11465,1455,38,2024-05-05,1,19.63,30
11466,1687,4,2024-04-24,5,239.1,5
11467,1114,25,2025-03-29,5,172.65,9
11468,1394,23,2025-06-08,4,122.08,38
11469,237,11,2024-09-18,2,27.98,16
11470,1163,39,2024-06-25,3,156.66,9
11471,965,33,2026-02-10,1,23.82,9
11472,1585,33,2025-10-14,4,95.28,32
11473,1038,5,2025-11-09,1,54.23,12
11474,683,38,2024-08-15,4,78.52,14
11475,730,32,2026-09-02,1,31.05,31
11476,1303,27,2025-04-17,3,67.5,24
11477,960,8,2024-09-15,5,89.65,36
11478,386,10,2025-11-21,2,104.3,12
11479,1148,37,2025-08-08,4,72.08,15
11480,1038,46,2025-07-19,3,95.31,20
11481,1990,21,2026-08-20,5,64.2,12
11482,1333,2,2024-09-21,1,53.74,38
11483,1852,24,2026-07-13,4,101.08,32
11484,1328,34,2026-03-22,4,147.56,32
11485,956,37,2025-12-08,5,90.1,17
11486,839,33,2025-08-28,3,71.46,34
11487,1033,46,2026-08-12,2,63.54,8
11488,1783,40,2026-08-29,2,67.26,24
11489,979,42,2025-10-11,1,26.41,1
11490,667,19,2026-08-01,5,256.65,3
11491,861,9,2024-01-21,2,45.2,2
11492,1035,20,2024-08-04,5,225.85,38
11493,1220,20,2024-04-26,2,90.34,29
11494,994,49,2024-10-21,4,176.72,38
11495,911,27,2024-05-29,5,112.5,34
11496,824,41,2025-06-02,2,114.62,28
11497,1649,11,2024-05-12,5,69.95,28
11498,1078,14,2024-10-13,5,261.45,34
11499,748,29,2024-12-16,1,40.3,25
11500,365,45,2025-11-20,4,180.28,24
11501,591,45,2026-03-18,3,135.21,38
11502,120,14,2024-08-29,5,261.45,22
11503,937,44,2024-12-16,3,69.33,20
11504,1078,44,2024-01-27,1,23.11,17
11505,1327,45,2024-12-11,3,135.21,11
11506,1998,23,2025-09-24,2,61.04,5
11507,426,37,2026-07-13,3,54.06,7
11508,78,50,2025-05-24,2,37.56,26
11509,1887,37,2024-12-24,1,18.02,36
11510,1993,40,2025-07-01,4,134.52,5
11511,381,33,2025-05-17,2,47.64,33
11512,1527,38,2024-09-03,1,19.63,11
11513,1513,48,2026-09-04,3,42.81,3
11514,1565,39,2025-04-28,4,208.88,11
11515,328,43,2026-08-15,5,238.05,26
11516,939,47,2023-09-17,2,100.54,27
11517,592,1,2025-04-23,1,51.77,19
11518,1749,8,2024-03-06,4,71.72,28
11519,164,43,2026-02-16,2,95.22,38
11520,1781,7,2024-01-15,2,66.68,2
11521,750,21,2026-01-13,4,51.36,23
11522,1678,5,2025-02-12,5,271.15,1
11523,1292,36,2025-03-15,5,166.45,15
11524,73,37,2023-10-25,2,36.04,18
11525,1613,28,2025-07-09,3,159.39,2
11526,1090,17,2024-06-12,4,95.52,18
11527,482,18,2025-10-05,2,75.18,25
11528,943,48,2024-04-06,5,71.35,27
11529,1913,16,2024-02-02,4,229.0,6
11530,664,36,2025-10-29,3,99.87,21
11531,961,17,2025-04-14,4,95.52,39
11532,792,39,2025-05-29,3,156.66,8
11533,490,45,2024-07-10,5,225.35,5
11534,1108,5,2024-03-01,2,108.46,35
11535,1239,13,2024-02-12,2,34.92,18
11536,1711,33,2024-05-26,3,71.46,9
11537,615,39,2024-07-14,1,52.22,22
11538,1674,16,2026-06-10,3,171.75,34
11539,1649,10,2026-04-26,3,156.45,17
11540,1790,8,2024-01-28,2,35.86,14
11541,1941,36,2025-08-20,3,99.87,14
11542,892,17,2024-01-29,3,71.64,26
11543,1044,12,2023-09-20,3,61.98,15
11544,812,35,2026-02-07,5,79.7,18
11545,1523,27,2024-08-30,1,22.5,27
11546,1657,3,2026-01-24,2,100.2,25
11547,1547,25,2025-11-10,5,172.65,15
11548,12,41,2026-05-24,3,171.93,27
11549,1288,10,2026-06-25,2,104.3,3
11550,409,4,2024-04-24,2,95.64,20
11551,47,9,2023-09-25,1,22.6,38
11552,499,14,2026-01-20,3,156.87,25
11553,1678,6,2026-05-13,5,113.25,25
11554,1393,5,2024-12-08,1,54.23,1
11555,1438,32,2023-11-09,5,155.25,28
11556,104,1,2025-07-12,2,103.54,28
11557,1955,7,2025-07-11,3,100.02,15
11558,1093,11,2023-11-14,1,13.99,23
11559,475,47,2024-11-24,1,50.27,9
11560,877,42,2026-03-12,3,79.23,22
11561,1920,36,2023-09-29,3,99.87,32
11562,1923,25,2024-11-25,5,172.65,13
11563,114,28,2025-01-29,5,265.65,1
11564,6,9,2025-02-17,3,67.8,4
11565,570,37,2024-01-17,3,54.06,2
11566,1160,33,2024-08-29,1,23.82,30
11567,1903,36,2025-09-08,3,99.87,30
11568,9,19,2026-04-04,4,205.32,1
11569,1367,40,2025-11-06,1,33.63,12
11570,472,31,2024-10-14,5,88.3,20
11571,1170,29,2025-05-13,3,120.9,28
11572,1576,48,2025-10-05,4,57.08,6
11573,232,32,2024-08-12,2,62.1,10
11574,470,43,2026-03-13,2,95.22,7
11575,30,39,2024-07-25,4,208.88,22
11576,1563,39,2023-12-26,3,156.66,9
11577,1839,46,2025-05-18,3,95.31,22
11578,717,48,2023-11-14,5,71.35,12
11579,331,22,2025-11-03,1,37.32,6
11580,1482,45,2025-10-29,2,90.14,19
11581,1273,36,2023-12-30,3,99.87,40
11582,1964,11,2023-10-05,3,41.97,9
11583,1208,13,2026-06-19,4,69.84,16
11584,907,8,2024-12-22,1,17.93,39
11585,1079,20,2026-05-13,5,225.85,6
11586,934,4,2025-06-16,4,191.28,19
11587,252,50,2025-07-06,2,37.56,25
11588,1269,18,2024-10-15,1,37.59,7
11589,995,2,2025-08-05,3,161.22,26
11590,390,39,2024-12-24,5,261.1,39
11591,1692,20,2023-10-15,5,225.85,23
11592,79,41,2024-02-07,4,229.24,26
11593,1561,8,2024-09-07,4,71.72,27
11594,151,20,2025-12-24,1,45.17,15
11595,426,49,2025-09-22,3,132.54,27
11596,706,43,2024-11-06,1,47.61,4
11597,635,9,2025-10-10,2,45.2,28
11598,181,49,2024-11-23,4,176.72,13
11599,1277,28,2025-02-03,4,212.52,10
11600,1045,26,2026-05-08,1,54.64,10
11601,1292,18,2025-06-10,4,150.36,2
11602,1433,41,2025-04-29,3,171.93,3
11603,76,40,2025-07-31,3,100.89,17
11604,1146,30,2025-09-29,5,220.9,9
11605,1661,5,2023-12-31,1,54.23,5
11606,385,34,2026-02-22,2,73.78,3
11607,659,46,2024-01-14,2,63.54,21
11608,1127,37,2025-06-23,2,36.04,7
11609,1711,33,2026-02-28,4,95.28,14
11610,1165,19,2024-09-10,1,51.33,25
11611,1498,47,2024-02-18,1,50.27,20
11612,959,28,2026-06-29,1,53.13,39
11613,368,6,2024-05-22,1,22.65,2
11614,1453,39,2024-07-17,3,156.66,27
11615,805,37,2025-07-03,5,90.1,35
11616,1426,23,2025-04-05,3,91.56,25
11617,561,21,2024-01-11,2,25.68,14
11618,324,15,2025-08-10,2,70.04,6
11619,95,37,2026-08-16,3,54.06,17
11620,265,22,2024-04-16,1,37.32,15
11621,873,37,2023-12-28,5,90.1,13
11622,1480,27,2024-05-26,5,112.5,21
11623,636,14,2026-03-02,1,52.29,33
11624,1286,43,2024-04-30,5,238.05,36
11625,206,44,2024-08-16,2,46.22,17
11626,1045,32,2024-01-29,3,93.15,20
11627,318,19,2024-05-03,3,153.99,37
11628,766,17,2026-03-12,1,23.88,23
11629,511,36,2025-11-07,4,133.16,27
11630,163,50,2026-07-17,1,18.78,33
11631,1603,30,2026-03-11,3,132.54,30
11632,167,1,2025-12-29,5,258.85,39
11633,411,27,2025-07-08,4,90.0,10
11634,1791,22,2024-11-14,3,111.96,3
11635,345,17,2026-05-26,2,47.76,11
11636,235,1,2025-05-05,2,103.54,25
11637,172,48,2024-12-10,1,14.27,19
11638,1160,17,2025-08-15,5,119.4,16
11639,900,46,2025-10-25,1,31.77,25
11640,1655,48,2026-08-19,5,71.35,31
11641,180,43,2024-06-18,3,142.83,9
11642,562,8,2025-06-03,3,53.79,14
11643,1269,47,2024-05-16,3,150.81,38
11644,21,39,2024-03-19,3,156.66,34
11645,1965,9,2024-06-05,5,113.0,10
11646,1959,21,2025-12-24,1,12.84,1
11647,1689,36,2025-10-12,3,99.87,35
11648,783,29,2023-09-30,2,80.6,18
11649,123,23,2023-11-01,1,30.52,20
11650,1836,14,2024-05-15,1,52.29,17
11651,1582,44,2025-06-28,5,115.55,7
11652,1645,34,2025-03-06,3,110.67,15
11653,478,39,2025-01-17,5,261.1,35
11654,1205,37,2025-04-29,5,90.1,33
11655,198,14,2025-04-10,4,209.16,30
11656,216,28,2024-07-21,2,106.26,27
11657,1929,24,2024-10-22,1,25.27,14
11658,59,20,2024-11-15,4,180.68,27
11659,106,1,2026-08-06,4,207.08,36
11660,1957,11,2025-12-10,5,69.95,35
11661,285,13,2024-11-24,3,52.38,36
11662,1653,3,2025-06-18,2,100.2,4
11663,162,38,2024-01-31,5,98.15,3
11664,1,36,2024-06-26,3,99.87,37
11665,1591,15,2026-06-01,2,70.04,26
11666,1512,47,2025-01-03,1,50.27,17
11667,422,11,2024-06-19,4,55.96,27
11668,345,15,2024-09-10,3,105.06,10
11669,1492,12,2024-10-23,1,20.66,36
11670,82,19,2025-07-24,3,153.99,2
11671,1199,47,2026-01-15,1,50.27,12
11672,292,11,2025-06-12,1,13.99,16
11673,699,19,2025-06-21,2,102.66,36
11674,85,30,2024-02-03,1,44.18,13
11675,321,36,2024-11-14,4,133.16,28
11676,1993,22,2024-12-03,2,74.64,32
11677,429,40,2026-04-10,4,134.52,24
11678,1862,40,2023-12-30,1,33.63,17
11679,858,41,2024-07-24,3,171.93,18
11680,1069,27,2023-10-20,5,112.5,23
11681,1796,17,2026-07-18,1,23.88,35
11682,1199,48,2025-09-16,1,14.27,24
11683,1743,3,2024-09-27,4,200.4,18
11684,1284,21,2025-07-16,5,64.2,23
11685,1144,49,2023-11-11,4,176.72,7
11686,1966,46,2026-06-07,4,127.08,2
11687,891,47,2023-10-26,3,150.81,2
11688,1766,44,2024-09-28,2,46.22,35
11689,1370,39,2026-03-22,5,261.1,2
11690,807,12,2025-03-05,5,103.3,7
11691,562,46,2025-04-09,4,127.08,13
11692,732,24,2026-05-20,4,101.08,20
11693,154,44,2024-09-17,2,46.22,18
11694,317,5,2024-03-15,4,216.92,40
11695,149,26,2025-12-02,4,218.56,40
11696,1005,15,2025-10-24,1,35.02,29
11697,1060,48,2024-02-08,5,71.35,13
11698,591,19,2024-09-19,5,256.65,39
11699,595,29,2025-10-25,2,80.6,11
11700,381,27,2023-10-31,5,112.5,33
11701,904,41,2023-10-07,5,286.55,17
11702,1476,48,2023-12-04,1,14.27,14
11703,937,39,2024-07-31,2,104.44,23
11704,333,10,2024-11-02,3,156.45,3
11705,1684,22,2025-07-30,1,37.32,20
11706,131,43,2025-04-13,5,238.05,12
11707,1639,43,2023-09-29,1,47.61,4
11708,889,48,2023-10-08,4,57.08,19
11709,1015,40,2026-04-05,5,168.15,2
